sku,position,store_view_code,attribute_set_code,product_type,category_ids,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,call_for_price,cost,model,quote,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keyword,meta_description,image,image_label,small_image,small_image_label,thumbnail,thumbnail_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,re_skus,re_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,media_gallery,media_label,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
carpart-1006752,1006752,,Default,simple,"5,127",base,"Car A/C Compressor Fit for Hyundai E-lantra, for Forte/Soul 1.8L 2.0L 2013-2019 Automotive Replacement AC Compressor 97701-A5800, 97701-F2800, 97701A5800 A/C Compressor for Car CO 29193C","<table style=""width:100%;border-collapse:collapse;font-family:Arial,sans-serif;margin:10px 0;background:white;border-radius:6px;overflow:hidden;"">
      <tbody>
          <tr style=""border-bottom:1px solid #e8e8e8;"">
            <td style=""width:25%;padding:12px 16px;background:#f8f9fa;font-weight:600;color:#2d3748;vertical-align:top;border-right:2px solid #e0e0e0;font-size:14px;"">[Car Air Conditioning Compressor Part Number]</td>
            <td style=""width:75%;padding:12px 16px;color:#4a5568;line-height:1.5;vertical-align:top;font-size:14px;"">CO 29193C, 97701-A5800, 97701-F2800, 97701A5800, 97701F2800, 97701F2800RU, 97701-F2800RU, 2020822, 7513202, VS14E, 197383, 198383, 3023581, 6513202, HCC-VS14E. Before placing an order for the automotive replacement air conditioning compressors, please verify its fitment with your vehicle using the part number. Air Conditioner Compressors Included: 1× AC compressor and clutch.</td>
          </tr>
      <tr style=""border-bottom:1px solid #e8e8e8;"">
            <td style=""width:25%;padding:12px 16px;background:#f8f9fa;font-weight:600;color:#2d3748;vertical-align:top;border-right:2px solid #e0e0e0;font-size:14px;"">[New A/C Compressor Specifications]</td>
            <td style=""width:75%;padding:12px 16px;color:#4a5568;line-height:1.5;vertical-align:top;font-size:14px;"">①Compressor Type: VS14E; ②A/C Compressor Oil Type: PAG 46; ③A/C Compressor Pulley Diameter (mm): 115; ④A/C Compressor Pulley Grooves: 6; ⑤Suction Port Diameter (mm): 19; ⑥Material: Aluminum Alloy. When your vehicle's air conditioning stops cooling, emits unusual noises, or leaks refrigerant, OKcarpart brand-new A/C compressors are a great choice to solve these problems. They provide a simple, reliable replacement for your original compressor, helping to restore your car's cooling performance effectively.</td>
          </tr>
      <tr style=""border-bottom:1px solid #e8e8e8;"">
            <td style=""width:25%;padding:12px 16px;background:#f8f9fa;font-weight:600;color:#2d3748;vertical-align:top;border-right:2px solid #e0e0e0;font-size:14px;"">[Vehicle Fitment]</td>
            <td style=""width:75%;padding:12px 16px;color:#4a5568;line-height:1.5;vertical-align:top;font-size:14px;"">Automotive replacement air conditioning compressors fits for 2014-2016 for Hyundai E-lantra 1.8L | 2014-2016 for Hyundai E-lantra 2.0L w/ ATC | 2014-2014 for Hyundai E-lantra Coupe 2.0L w/ ATC | 2018-2020 for Hyundai E-lantra GT 1.8L | 2014-2018 for Hyundai E-lantra GT 2.0L w/ ATC | 2014-2016 for OKcarpart Forte 1.8L(2016 w/ ATC) | 2014-2016 for OKcarpart Forte/Forte Koup/Forte5 2.0L(2016 w/ ATC) | 2014-2019 for OKcarpart Soul 2.0L. [Important Notice]: Before purchasing OKcarpart new A/C compressor, please verify the part number, OEM compressor images, specifications, vehicle make, model, and engine type to ensure this is the correct A/C compressor for your car.</td>
          </tr>
      <tr style=""border-bottom:1px solid #e8e8e8;"">
            <td style=""width:25%;padding:12px 16px;background:#f8f9fa;font-weight:600;color:#2d3748;vertical-align:top;border-right:2px solid #e0e0e0;font-size:14px;"">[High-Performance A/C Compressor Replacement]</td>
            <td style=""width:75%;padding:12px 16px;color:#4a5568;line-height:1.5;vertical-align:top;font-size:14px;"">Crafted from durable aluminum material, this A/C compressor features a robust and precision CNC-machined design that reduces friction, vibration, and noise, enhancing durability and minimizing the need for frequent replacements. OKcarpart AC Compressor is thoroughly tested to meet or exceed OEM specifications, ensuring smooth and reliable performance under demanding conditions, helping restore your vehicle's cooling efficiency and overall comfort.</td>
          </tr>
      <tr style=""border-bottom:1px solid #e8e8e8;"">
            <td style=""width:25%;padding:12px 16px;background:#f8f9fa;font-weight:600;color:#2d3748;vertical-align:top;border-right:2px solid #e0e0e0;font-size:14px;"">[Efficient Cooling Performance]</td>
            <td style=""width:75%;padding:12px 16px;color:#4a5568;line-height:1.5;vertical-align:top;font-size:14px;"">OKcarpart A/C Compressor is engineered to restore your vehicle's air conditioning system to peak performance. With optimized compression efficiency, it delivers faster, consistent cooling to keep your cabin comfortable. Built for durability, car compressor reduces noise, vibration, and wear, providing long-lasting, smooth operation even in tough driving conditions.</td>
          </tr>
      <tr style=""border-bottom:1px solid #e8e8e8;"">
            <td style=""width:25%;padding:12px 16px;background:#f8f9fa;font-weight:600;color:#2d3748;vertical-align:top;border-right:2px solid #e0e0e0;font-size:14px;"">️ PLEASE NOTE</td>
            <td style=""width:75%;padding:12px 16px;color:#4a5568;line-height:1.5;vertical-align:top;font-size:14px;"">This 97701-A5800 ac compressor for car comes with VS14E Compressor, Fits for 2014-2017 for Hyundai E-lantra L4 2.0L | 2014 for Hyundai E-lantra Coupe | 2014-2017 for Hyundai E-lantra GT | 2016 for OKcarpart Forte | 2016 for OKcarpart Forte Koup | 2016 for OKcarpart Forte Forte5. Not VS14M, Not fit 198332, CO 29274C car ac compressor. Not VS12, Not fit CO11304C, 198354 car ac compressor. This compressor is designed ONLY for vehicles with Automatic Temperature Control (ATC), not fit Manual Temperature Control.:</td>
          </tr>
      <tr style=""border-bottom:1px solid #e8e8e8;"">
            <td style=""width:25%;padding:12px 16px;background:#f8f9fa;font-weight:600;color:#2d3748;vertical-align:top;border-right:2px solid #e0e0e0;font-size:14px;"">[Note]</td>
            <td style=""width:75%;padding:12px 16px;color:#4a5568;line-height:1.5;vertical-align:top;font-size:14px;"">1. Before installing the air conditioning compressor, please clean the AC pipes and check whether the orifice tube or expansion valve, evaporator, drier/accumulator and condenser are worn out and need replacing. 2. Check if the compressor is pre-filled with refrigerant oil. Ensure the correct type and volume of oil is used per vehicle specs. Incorrect oil may lead to compressor failure. 3. Manually rotate the compressor clutch pulley clockwise to ensure smooth movement and no internal lockup due to storage. 4. Always vacuum the system thoroughly and recharge with the correct amount of refrigerant. Never skip this step. 5.Installation should be performed by a qualified technician.</td>
          </tr>
      </tbody>
    </table>
<div id=""description_from_the_seller"">
<p>CO 29193C A/C Compressor - High-Performance, Durable, and Reliable Replacement Part</p>
<p>Part Number:</p>
<p>CO 29193C, 97701-A5800, 97701-F2800, 97701A5800, 97701F2800, 97701F2800RU,</p>
<p>97701-F2800RU, 2020822, 7513202, VS14E, 197383, 198383, 3023581, 6513202, HCC-VS14E</p>
<p>CO 29193C Car A/C Compressor Specification:</p>
<p>Compressor Type: VS14E</p>
<p>A/C Compressor Oil Type: PAG 46</p>
<p>A/C Compressor Pulley Diameter (mm): 115</p>
<p>A/C Compressor Pulley Grooves: 6</p>
<p>Suction Port Diameter (mm): 19</p>
<p>Material: Aluminum Alloy</p>
<p>Package: 1× AC compressor and clutch.</p>
<p>Compatibility:</p>
<p>2014-2016 for Hyundai E-lantra L4 1.8L</p>
<p>2014-2017 for Hyundai E-lantra L4 2.0L w/ Automatic Temperature Control (ATC)</p>
<p>2014-2014 for Hyundai E-lantra Coupe L4 2.0L w/ Automatic Temperature Control (ATC)</p>
<p>2018-2020 for Hyundai E-lantra GT L4 2.0L</p>
<p>2014-2017 for Hyundai E-lantra GT L4 2.0L w/ Automatic Temperature Control (ATC)</p>
<p>2014-2015 for OKcarpart Forte L4 1.8L</p>
<p>2016-2016 for OKcarpart Forte L4 1.8L w/ Automatic Temperature Control (ATC)</p>
<p>2014-2015 for OKcarpart Forte L4 2.0L</p>
<p>2016-2016 for OKcarpart Forte L4 2.0L w/ Automatic Temperature Control (ATC)</p>
<p>2014-2015 for OKcarpart Forte Koup L4 2.0L</p>
<p>2016-2016 for OKcarpart Forte Koup L4 2.0L w/ Automatic Temperature Control (ATC)</p>
<p>2014-2015 for OKcarpart Forte5 L4 2.0L</p>
<p>2016-2016 for OKcarpart Forte5 L4 2.0L w/ Automatic Temperature Control (ATC)</p>
<p>2014-2019 for OKcarpart Soul L4 2.0L</p>
<p>PLEASE NOTE[PLEASE READ CAREFULLY BEFORE PURCHASE]:</p>
<p>This AC Compressor (197383 / 198383) is equipped with the VS14E type compressor.</p>
<p>It is NOT compatible with:</p>
<p>VS14M type - does NOT fit models using 198332 or CO 29274C compressors.</p>
<p>VS12 type - does NOT fit models using CO11304C or 198354 compressors.</p>
<p>This compressor is designed ONLY for vehicles with Automatic Temperature Control (ATC), It will NOT fit vehicles with Manual Temperature Control.</p>
<p>NOT Compatible With:</p>
<p>NOT for Hyundai E-lantra GT 2013-2017 All Engines - w/ Manual Temperature Controls</p>
<p>NOT for OKcarpart Forte 2014-2016 L4 1.8L - w/ Manual Temperature Controls</p>
<p>NOT for OKcarpart Forte 2014-2016 L4 2.0L - w/ Manual Temperature Controls</p>
<p>NOT for OKcarpart Forte 2017-2018 L4 2.0L - w/o Climate Control</p>
<p>NOT for OKcarpart Forte Koup 2014-2017 L4 2.0L - w/ Manual Temperature Controls</p>
<p>NOT for OKcarpart Forte5 2014-2017 L4 2.0L - w/ Manual Temperature Controls</p>
<p>NOT for OKcarpart Forte5 2018-2018 L4 2.0L - w/o Climate Control</p>
<p>*Please make sure the product is suitable for your car model.</p>
<p>High-Quality A/C Compressor Features:</p>
<p>Premium Auto Parts A/C Compressor: Made with high-grade aluminum materials for long-lasting performance. Engineered with precision CNC-machined components for enhanced compression efficiency, reduced noise, and improved cooling performance, helping to extend the compressor's service life.</p>
<p>Reliable Performance: Designed to deliver consistent refrigerant circulation and optimal cooling capacity under various driving conditions, even in extreme heat. This helps maintain stable cabin temperatures for maximum comfort.</p>
<p>OEM-Quality Replacement: All critical mounting surfaces, dimensions, and contact points are carefully measured to guarantee a perfect fit, making installation easier. Air compressor are 100% tested to OEM standards and lubricated with high-quality grease to ensure durability and smooth operation.</p>
<p>Energy Efficiency and Smooth Operation: Engineered to reduce power consumption, this A/C compressor operates efficiently, minimizing strain on your vehicle's engine while ensuring quiet and smooth performance.</p>
<p>Enhanced Durability and Rigorous Testing: This compressor undergoes accelerated cycle testing and extensive durability checks to withstand the demands of daily driving and challenging conditions. Its robust design reduces the risk of leaks and premature wear.</p>
<p>Improved Cooling System Efficiency: By optimizing refrigerant compression and flow, the compressor enhances the overall efficiency of the air conditioning system, helping to cool the cabin more quickly and maintain performance over time.</p>
<p>Vibration and Noise Reduction: Specially designed internal components help dampen vibrations and reduce operational noise, providing a quieter and more enjoyable driving experience.</p>
<p>Leak-Resistant Seals: Equipped with advanced, high-quality seals that minimize the risk of refrigerant leaks, ensuring consistent and long-lasting cooling performance.</p>
<p>Note:</p>
<p>Before making a auto parts a/c compressor purchase, kindly verify that the automotive replacement air conditioning compressors is compatible with your vehicle's make, model, and year.</p>
<p>It is recommended to have the air conditioner compressor replacement installed by a qualified automotive technician. Proper installation ensures optimal functionality and minimizes the risk of damage to your vehicle.</p>
<p>Please ensure that the air conditioning system is clean before installation. Failure to do so may result in operational obstructions, potentially causing the compressor temperature to rise excessively and leading to melting of the clutch belt.</p>
<p>If you encounter any issues or have concerns about the air conditioner compressor for car's performance, please reach out to our customer support team immediately.</p>
</div>","<div style=""font-size: 24px; font-weight: 700; padding: 10px 0; margin-bottom: 8px;"">Technical Details</div>
<table style=""border-collapse: collapse; width: 600px;"">
    <tbody>
        <tr style=""border-top: 1px solid #e7e7e7; border-bottom: 1px solid #e7e7e7;"">
            <th style=""color: #333333; font-size: 14px; font-weight: 700; text-align: left; padding: 7.5px 56.7px 7.5px 16px; width: auto; vertical-align: top; white-space: nowrap;"">Item Weight</th>
            <td style=""font-size: 14px; padding: 7.5px 16px 7.5px 0; vertical-align: top;"">11.42 pounds</td>
        </tr>
        <tr style=""border-bottom: 1px solid #e7e7e7;"">
            <th style=""color: #333333; font-size: 14px; font-weight: 700; text-align: left; padding: 7.5px 56.7px 7.5px 16px; width: auto; vertical-align: top; white-space: nowrap;"">Package Dimensions</th>
            <td style=""font-size: 14px; padding: 7.5px 16px 7.5px 0; vertical-align: top;"">10.91 x 8.5 x 7.32 inches</td>
        </tr>
        <tr style=""border-bottom: 1px solid #e7e7e7;"">
            <th style=""color: #333333; font-size: 14px; font-weight: 700; text-align: left; padding: 7.5px 56.7px 7.5px 16px; width: auto; vertical-align: top; white-space: nowrap;"">OEM Part Number</th>
            <td style=""font-size: 14px; padding: 7.5px 16px 7.5px 0; vertical-align: top;"">197383, 198383, 3023581, 6513202, 97701-F2800RU, 2020822, 7513202, VS14E, 97701A5800, 97701F2800, 97701F2800RU, CO 29193C, 97701-A5800, 97701-F2800</td>
        </tr>
        <tr style=""border-bottom: 1px solid #e7e7e7;"">
            <th style=""color: #333333; font-size: 14px; font-weight: 700; text-align: left; padding: 7.5px 56.7px 7.5px 16px; width: auto; vertical-align: top; white-space: nowrap;"">Special Features</th>
            <td style=""font-size: 14px; padding: 7.5px 16px 7.5px 0; vertical-align: top;"">1OO% brand new automotive AC Compressor and A/C Clutch kit, A/C Compressor with Clutch, 6-Groove Pulley Automotive Air Conditioning Compressor for 2014-2019 Hyundai Elantra for Kia Forte Soul 1.8L 2.0L CO 29193C</td>
        </tr>
    </tbody>
</table>",10,1,Taxable Goods,"Catalog, Search",218.99,0,,carpart-1006752,100,,,,carpart-1006752.html,"Car A/C Compressor Fit for Hyundai E-lantra, for Forte/Soul 1.8L 2.0L 2013-2019 Automotive Replacement AC Compressor 97701-A5800, 97701-F2800, 97701A5800 A/C Compressor for Car CO 29193C","Car A/C Compressor Fit for Hyundai E-lantra, for Forte/Soul 1.8L 2.0L 2013-2019 Automotive Replacement AC Compressor 97701-A5800, 97701-F2800, 97701A5800 A/C Compressor for Car CO 29194C",,ome_picture/A_C_Compressors_TY(3)/97701A5800/97701A5800-13.jpg,,ome_picture/A_C_Compressors_TY(3)/97701A5800/97701A5800-13.jpg,,ome_picture/A_C_Compressors_TY(3)/97701A5800/97701A5800-13.jpg,,ome_picture/A_C_Compressors_TY(3)/97701A5800/97701A5800-13.jpg,,2026/3/4 13:06,2026/3/4 13:06,,,Block after Info Column,,,,Use config,,,,,,,,,,10000,0,1,0,0,1,1,0,1000,1,1,1,1,1,1,1,1,1,1,0,0,carpart-1006752,,,,,,ome_picture/A_C_Compressors_TY(3)/97701A5800/97701A5800-13.jpg;ome_picture/A_C_Compressors_TY(3)/97701A5800/97701A5800-14.jpg;ome_picture/A_C_Compressors_TY(3)/97701A5800/97701A5800-18.jpg;ome_picture/A_C_Compressors_TY(3)/97701A5800/97701A5800-19.jpg;ome_picture/A_C_Compressors_TY(3)/97701A5800/97701A5800-23.jpg,,,,,,,,,,,,
